title,director,country,link,festival,year,distinction,reward
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,San Francisco Film Critics Circle,2024,Nommé,Best Film Editing
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,San Francisco Film Critics Circle,2024,Nommé,Best Original Screenplay
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,London Critics Circle Film Awards,2024,Nommé,Actress of the Year
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,London Critics Circle Film Awards,2024,Nommé,Film of the Year
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,London Critics Circle Film Awards,2024,Nommé,Foreign Language Film of the Year
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,London Critics Circle Film Awards,2024,Lauréat,Screenwriter of the Year
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Festival du Nouveau Cinéma,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,National Society of Film Critics Awards,2024,Lauréat,Best Actress
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,National Society of Film Critics Awards,2024,3e place,Best Film Not in the English Language
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Chicago Film Critics Association Awards,2023,Nommé,Best Actress
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Chicago Film Critics Association Awards,2023,Nommé,Best Original Screenplay
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Chicago Film Critics Association Awards,2023,Nommé,Best Foreign Language Film
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Chicago Film Critics Association Awards,2023,Nommé,Most Promising Performer
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Vancouver Film Critics Circle,2024,Nommé,Best Screenplay
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Vancouver Film Critics Circle,2024,Lauréat,Best Female Actor
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Vancouver Film Critics Circle,2024,Nommé,Best International Film in a Non-English Language
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Vancouver Film Critics Circle,2024,Lauréat,Best Picture
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,British Independent Film Awards,2023,Lauréat,Best International Independent Film
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Boston Society of Film Critics Awards,2023,Nommé,Best Actress
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,David di Donatello Awards,2024,Lauréat,Best International Film
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Bodil Awards,2025,Nommé,Best Foreign Language Film
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Mill Valley Film Festival,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,New York Film Critics,2023,Lauréat,Best International Film
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Sydney Film Festival,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Austin Film Critics Association,2024,Nommé,Best Original Screenplay
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Austin Film Critics Association,2024,Nommé,Best Actress
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Austin Film Critics Association,2024,Nommé,Best International Film
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Melbourne International Film Festival,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Busan International Film Festival,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Tallinn Black Nights Film Festival,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Goya Awards,2024,Lauréat,Best European Film
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Valladolid International Film Festival,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Gijón International Film Festival,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Jerusalem Film Festival,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Hawaii International Film Festival,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Hamburg Film Festival,2023,Lauréat,Douglas Sirk Prize
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Belfast Film Festival,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Seville European Film Festival,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,L'Académie des Lumières,2024,Lauréat,Best Actress
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,L'Académie des Lumières,2024,Nommé,Most Promising Actor
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,L'Académie des Lumières,2024,Nommé,Best Cinematography
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,L'Académie des Lumières,2024,Lauréat,Best Film
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,L'Académie des Lumières,2024,Nommé,Best Director
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,L'Académie des Lumières,2024,Lauréat,Best Screenplay
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Seattle Film Critics Awards,2024,Nommé,Best Lead Actress
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Seattle Film Critics Awards,2024,Nommé,Best International Film
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Seattle Film Critics Awards,2024,Lauréat,Best Youth Performance
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Gaudí Awards,2025,Lauréat,Best European Film
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Sarajevo Film Festival,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Bergen International Film Festival,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Viennale,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Polish Film Awards,2025,Lauréat,Best European Film
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Camerimage,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Gotham Awards,2023,Lauréat,Best International Feature
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Gotham Awards,2023,Lauréat,Best Screenplay
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Norwegian International Film Festival,2023,Mention Honorable,Critics’ Award
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Women Film Critics Circle Awards,2023,Nommé,Best Movie by a Woman
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Women Film Critics Circle Awards,2023,Lauréat,Best Foreign Film by or about Women
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Calgary International Film Festival,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Critics Choice Awards,2024,Nommé,Best Actress
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Critics Choice Awards,2024,Nommé,Best Young Actor/Actress
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Critics Choice Awards,2024,Lauréat,Best Foreign Language Film
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Mumbai Film Festival,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,International Film Festival of Kerala,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,International Film Festival of India,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Lisbon & Estoril Film Festival,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,New Horizons International Film Festival,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Riga International Film Festival,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Haifa International Film Festival,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Rome Film Festival,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Indie Memphis,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Capri Hollywood International Film Festival,2023,Lauréat,Best European Actress
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,New Zealand International Film Festival,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Beyond Fest,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Vilnius International Film Festival (Kino Pavasaris),2024,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Cinefest Sudbury International Film Festival,2023,,Sélection Officielle
ANATOMIE D'UNE CHUTE,Justine Triet,France,/fr/fr/films/anatomy-of-a-fall,Edmonton International Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Festival de Cannes,2023,Lauréat,Prix de la mise en scène
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,San Sebastián International Film Festival,2023,Lauréat,Culinary Zinema Best Film Award
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Indiewire Critics' Poll,2023,Nommé,Best International Film
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,BFI London Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,The New York Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Les César du cinéma,2024,Nommé,Best Cinematography
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Les César du cinéma,2024,Nommé,Best Costume Design
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Les César du cinéma,2024,Nommé,Best Production Design
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,AFI FEST,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Karlovy Vary International Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Vancouver International Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Chicago International Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,San Francisco Film Critics Circle,2024,Nommé,Best International Feature Film
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Festival du Nouveau Cinéma,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Göteborg Film Festival,2024,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Golden Horse Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Boston Society of Film Critics Awards,2023,Lauréat,Best Cinematography
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Mill Valley Film Festival,2023,Lauréat,Audience Favorite (World Cinema)
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Ghent Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Austin Film Critics Association,2024,Nommé,Best International Film
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Tokyo International Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Busan International Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Santa Barbara International Film Festival,2024,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Tallinn Black Nights Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Valladolid International Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Hawaii International Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Thessaloniki Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Helsinki International Film Festival - Love & Anarchy,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Belfast Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Seville European Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Philadelphia Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,L'Académie des Lumières,2024,Lauréat,Best Cinematography
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Zurich Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Viennale,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Rio de Janeiro International Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Tromsø International Film Festival,2024,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Gotham Awards,2023,Nommé,Outstanding Supporting Performance
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Palm Springs International Film Festival,2024,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Reykjavik International Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Shanghai International Film Festival,2024,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Calgary International Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Critics Choice Awards,2024,Nommé,Best Foreign Language Film
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Mumbai Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Milwaukee International Film Festival,2024,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,New Horizons International Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,San Diego International Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Haifa International Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Rome Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Indie Memphis,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Montclair Film Festival,2023,,Sélection Officielle
LA PASSION DE DODIN BOUFFANT,Trần Anh Hùng,France,/fr/fr/films/pot-au-feu-2023,Cinefest Sudbury International Film Festival,2023,,Sélection Officielle
BOLERO,Nans Laborde-Jourdàa,France,/fr/fr/films/bolero-2023,Festival de Cannes,2023,Lauréat,Queer Palm
BOLERO,Nans Laborde-Jourdàa,France,/fr/fr/films/bolero-2023,Les César du cinéma,2024,Nommé,Best Short Film
BOLERO,Nans Laborde-Jourdàa,France,/fr/fr/films/bolero-2023,IndieLisboa International Independent Film Festival,2024,,Sélection Officielle
BOLERO,Nans Laborde-Jourdàa,France,/fr/fr/films/bolero-2023,Athens International Film Festival,2024,,Sélection Officielle
BOLERO,Nans Laborde-Jourdàa,France,/fr/fr/films/bolero-2023,Ann Arbor Film Festival,2024,Lauréat,Lawrence Kasdan Award for Best Narrative Film
BOLERO,Nans Laborde-Jourdàa,France,/fr/fr/films/bolero-2023,Palm Springs International ShortFest,2024,,Sélection Officielle
BOLERO,Nans Laborde-Jourdàa,France,/fr/fr/films/bolero-2023,FEST - New Directors / New Films,2024,,Sélection Officielle
BOLERO,Nans Laborde-Jourdàa,France,/fr/fr/films/bolero-2023,Chéries-Chéris,2023,,Sélection Officielle
BOLERO,Nans Laborde-Jourdàa,France,/fr/fr/films/bolero-2023,Festival international du film indépendant de Bordeaux,2023,,Sélection Officielle
BOLERO,Nans Laborde-Jourdàa,France,/fr/fr/films/bolero-2023,Festival Internacional de Curtas Metragens de São Paulo,2024,,Sélection Officielle
BOLERO,Nans Laborde-Jourdàa,France,/fr/fr/films/bolero-2023,Curtacinema - Rio de Janeiro International Short Film Festival,2024,,Sélection Officielle
BOLERO,Nans Laborde-Jourdàa,France,/fr/fr/films/bolero-2023,Clermont-Ferrand Short Film Market Picks,2024,,Sélection Officielle
